,Fullpath,Target Int,target Str
1862,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Eb3.L.wav,14,MARIMBA
1863,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Eb3.R.wav,14,MARIMBA
1864,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Eb4.L.wav,14,MARIMBA
1865,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Eb4.R.wav,14,MARIMBA
1866,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Eb5.L.wav,14,MARIMBA
1867,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Eb5.R.wav,14,MARIMBA
1868,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Eb6.L.wav,14,MARIMBA
1869,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Eb6.R.wav,14,MARIMBA
1870,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F2.L.wav,14,MARIMBA
1871,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F2.R.wav,14,MARIMBA
1872,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F3.L.wav,14,MARIMBA
1873,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F3.R.wav,14,MARIMBA
1874,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F4.L.wav,14,MARIMBA
1875,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F4.R.wav,14,MARIMBA
1876,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F5.L.wav,14,MARIMBA
1877,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F5.R.wav,14,MARIMBA
1878,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F6.L.wav,14,MARIMBA
1879,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.F6.R.wav,14,MARIMBA
1880,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G2.L.wav,14,MARIMBA
1881,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G2.R.wav,14,MARIMBA
1882,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G3.L.wav,14,MARIMBA
1883,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G3.R.wav,14,MARIMBA
1884,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G4.L.wav,14,MARIMBA
1885,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G4.R.wav,14,MARIMBA
1886,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G5.L.wav,14,MARIMBA
1887,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G5.R.wav,14,MARIMBA
1888,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G6.L.wav,14,MARIMBA
1889,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.G6.R.wav,14,MARIMBA
1890,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb2.L.wav,14,MARIMBA
1891,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb2.R.wav,14,MARIMBA
1892,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb3.L.wav,14,MARIMBA
1893,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb3.R.wav,14,MARIMBA
1894,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb4.L.wav,14,MARIMBA
1895,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb4.R.wav,14,MARIMBA
1896,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb5.L.wav,14,MARIMBA
1897,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb5.R.wav,14,MARIMBA
1898,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb6.L.wav,14,MARIMBA
1899,C:\Users\Landon\Documents\audioWAV\Marimba.yarn.Gb6.R.wav,14,MARIMBA
1900,C:\Users\Landon\Documents\audioWAV\Oboe.A4.L.wav,15,OBOE
1901,C:\Users\Landon\Documents\audioWAV\Oboe.A4.R.wav,15,OBOE
1902,C:\Users\Landon\Documents\audioWAV\Oboe.A5.L.wav,15,OBOE
1903,C:\Users\Landon\Documents\audioWAV\Oboe.A5.R.wav,15,OBOE
1904,C:\Users\Landon\Documents\audioWAV\Oboe.Ab4.L.wav,15,OBOE
1905,C:\Users\Landon\Documents\audioWAV\Oboe.Ab4.R.wav,15,OBOE
1906,C:\Users\Landon\Documents\audioWAV\Oboe.Ab5.L.wav,15,OBOE
1907,C:\Users\Landon\Documents\audioWAV\Oboe.Ab5.R.wav,15,OBOE
1908,C:\Users\Landon\Documents\audioWAV\Oboe.Ab6.L.wav,15,OBOE
1909,C:\Users\Landon\Documents\audioWAV\Oboe.Ab6.R.wav,15,OBOE
1910,C:\Users\Landon\Documents\audioWAV\Oboe.B3.L.wav,15,OBOE
1911,C:\Users\Landon\Documents\audioWAV\Oboe.B3.R.wav,15,OBOE
1912,C:\Users\Landon\Documents\audioWAV\Oboe.B4.L.wav,15,OBOE
1913,C:\Users\Landon\Documents\audioWAV\Oboe.B4.R.wav,15,OBOE
1914,C:\Users\Landon\Documents\audioWAV\Oboe.B5.L.wav,15,OBOE
1915,C:\Users\Landon\Documents\audioWAV\Oboe.B5.R.wav,15,OBOE
1916,C:\Users\Landon\Documents\audioWAV\Oboe.Bb3.L.wav,15,OBOE
1917,C:\Users\Landon\Documents\audioWAV\Oboe.Bb3.R.wav,15,OBOE
1918,C:\Users\Landon\Documents\audioWAV\Oboe.Bb4.L.wav,15,OBOE
1919,C:\Users\Landon\Documents\audioWAV\Oboe.Bb4.R.wav,15,OBOE
1920,C:\Users\Landon\Documents\audioWAV\Oboe.Bb5.L.wav,15,OBOE
1921,C:\Users\Landon\Documents\audioWAV\Oboe.Bb5.R.wav,15,OBOE
1922,C:\Users\Landon\Documents\audioWAV\Oboe.C4.L.wav,15,OBOE
1923,C:\Users\Landon\Documents\audioWAV\Oboe.C4.R.wav,15,OBOE
1924,C:\Users\Landon\Documents\audioWAV\Oboe.C5.L.wav,15,OBOE
1925,C:\Users\Landon\Documents\audioWAV\Oboe.C5.R.wav,15,OBOE
1926,C:\Users\Landon\Documents\audioWAV\Oboe.C6.L.wav,15,OBOE
1927,C:\Users\Landon\Documents\audioWAV\Oboe.C6.R.wav,15,OBOE
1928,C:\Users\Landon\Documents\audioWAV\Oboe.D4.L.wav,15,OBOE
1929,C:\Users\Landon\Documents\audioWAV\Oboe.D4.R.wav,15,OBOE
1930,C:\Users\Landon\Documents\audioWAV\Oboe.D5.L.wav,15,OBOE
1931,C:\Users\Landon\Documents\audioWAV\Oboe.D5.R.wav,15,OBOE
1932,C:\Users\Landon\Documents\audioWAV\Oboe.D6.L.wav,15,OBOE
1933,C:\Users\Landon\Documents\audioWAV\Oboe.D6.R.wav,15,OBOE
1934,C:\Users\Landon\Documents\audioWAV\Oboe.Db4.L.wav,15,OBOE
1935,C:\Users\Landon\Documents\audioWAV\Oboe.Db4.R.wav,15,OBOE
1936,C:\Users\Landon\Documents\audioWAV\Oboe.Db5.L.wav,15,OBOE
1937,C:\Users\Landon\Documents\audioWAV\Oboe.Db5.R.wav,15,OBOE
1938,C:\Users\Landon\Documents\audioWAV\Oboe.Db6.L.wav,15,OBOE
1939,C:\Users\Landon\Documents\audioWAV\Oboe.Db6.R.wav,15,OBOE
1940,C:\Users\Landon\Documents\audioWAV\Oboe.E4.L.wav,15,OBOE
1941,C:\Users\Landon\Documents\audioWAV\Oboe.E4.R.wav,15,OBOE
1942,C:\Users\Landon\Documents\audioWAV\Oboe.E5.L.wav,15,OBOE
1943,C:\Users\Landon\Documents\audioWAV\Oboe.E5.R.wav,15,OBOE
1944,C:\Users\Landon\Documents\audioWAV\Oboe.E6.L.wav,15,OBOE
1945,C:\Users\Landon\Documents\audioWAV\Oboe.E6.R.wav,15,OBOE
1946,C:\Users\Landon\Documents\audioWAV\Oboe.Eb4.L.wav,15,OBOE
1947,C:\Users\Landon\Documents\audioWAV\Oboe.Eb4.R.wav,15,OBOE
1948,C:\Users\Landon\Documents\audioWAV\Oboe.Eb5.L.wav,15,OBOE
1949,C:\Users\Landon\Documents\audioWAV\Oboe.Eb5.R.wav,15,OBOE
1950,C:\Users\Landon\Documents\audioWAV\Oboe.Eb6.L.wav,15,OBOE
1951,C:\Users\Landon\Documents\audioWAV\Oboe.Eb6.R.wav,15,OBOE
1952,C:\Users\Landon\Documents\audioWAV\Oboe.F4.L.wav,15,OBOE
1953,C:\Users\Landon\Documents\audioWAV\Oboe.F4.R.wav,15,OBOE
1954,C:\Users\Landon\Documents\audioWAV\Oboe.F5.L.wav,15,OBOE
1955,C:\Users\Landon\Documents\audioWAV\Oboe.F5.R.wav,15,OBOE
1956,C:\Users\Landon\Documents\audioWAV\Oboe.F6.L.wav,15,OBOE
1957,C:\Users\Landon\Documents\audioWAV\Oboe.F6.R.wav,15,OBOE
1958,C:\Users\Landon\Documents\audioWAV\Oboe.G4.L.wav,15,OBOE
1959,C:\Users\Landon\Documents\audioWAV\Oboe.G4.R.wav,15,OBOE
1960,C:\Users\Landon\Documents\audioWAV\Oboe.G5.L.wav,15,OBOE
1961,C:\Users\Landon\Documents\audioWAV\Oboe.G5.R.wav,15,OBOE
1962,C:\Users\Landon\Documents\audioWAV\Oboe.G6.L.wav,15,OBOE
1963,C:\Users\Landon\Documents\audioWAV\Oboe.G6.R.wav,15,OBOE
1964,C:\Users\Landon\Documents\audioWAV\Oboe.Gb4.L.wav,15,OBOE
1965,C:\Users\Landon\Documents\audioWAV\Oboe.Gb4.R.wav,15,OBOE
1966,C:\Users\Landon\Documents\audioWAV\Oboe.Gb5.L.wav,15,OBOE
1967,C:\Users\Landon\Documents\audioWAV\Oboe.Gb5.R.wav,15,OBOE
1968,C:\Users\Landon\Documents\audioWAV\Oboe.Gb6.L.wav,15,OBOE
1969,C:\Users\Landon\Documents\audioWAV\Oboe.Gb6.R.wav,15,OBOE
1970,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.A3.L.wav,17,SOPSAX
1971,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.A3.R.wav,17,SOPSAX
1972,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.A4.L.wav,17,SOPSAX
1973,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.A4.R.wav,17,SOPSAX
1974,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.A5.L.wav,17,SOPSAX
1975,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.A5.R.wav,17,SOPSAX
1976,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Ab3.L.wav,17,SOPSAX
1977,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Ab3.R.wav,17,SOPSAX
1978,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Ab4.L.wav,17,SOPSAX
1979,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Ab4.R.wav,17,SOPSAX
1980,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Ab5.L.wav,17,SOPSAX
1981,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Ab5.R.wav,17,SOPSAX
1982,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.B3.L.wav,17,SOPSAX
1983,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.B3.R.wav,17,SOPSAX
1984,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.B4.L.wav,17,SOPSAX
1985,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.B4.R.wav,17,SOPSAX
1986,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.B5.L.wav,17,SOPSAX
1987,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.B5.R.wav,17,SOPSAX
1988,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Bb3.L.wav,17,SOPSAX
1989,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Bb3.R.wav,17,SOPSAX
1990,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Bb4.L.wav,17,SOPSAX
1991,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Bb4.R.wav,17,SOPSAX
1992,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Bb5.L.wav,17,SOPSAX
1993,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Bb5.R.wav,17,SOPSAX
1994,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.C4.L.wav,17,SOPSAX
1995,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.C4.R.wav,17,SOPSAX
1996,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.C5.L.wav,17,SOPSAX
1997,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.C5.R.wav,17,SOPSAX
1998,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.C6.L.wav,17,SOPSAX
1999,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.C6.R.wav,17,SOPSAX
2000,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.D4.L.wav,17,SOPSAX
2001,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.D4.R.wav,17,SOPSAX
2002,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.D5.L.wav,17,SOPSAX
2003,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.D5.R.wav,17,SOPSAX
2004,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.D6.L.wav,17,SOPSAX
2005,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.D6.R.wav,17,SOPSAX
2006,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Db4.L.wav,17,SOPSAX
2007,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Db4.R.wav,17,SOPSAX
2008,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Db5.L.wav,17,SOPSAX
2009,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Db5.R.wav,17,SOPSAX
2010,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.E4.L.wav,17,SOPSAX
2011,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.E4.R.wav,17,SOPSAX
2012,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.E5.L.wav,17,SOPSAX
2013,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.E5.R.wav,17,SOPSAX
2014,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.E6.L.wav,17,SOPSAX
2015,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.E6.R.wav,17,SOPSAX
2016,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Eb4.L.wav,17,SOPSAX
2017,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Eb4.R.wav,17,SOPSAX
2018,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Eb5.L.wav,17,SOPSAX
2019,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Eb5.R.wav,17,SOPSAX
2020,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Eb6.L.wav,17,SOPSAX
2021,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Eb6.R.wav,17,SOPSAX
2022,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.F4.L.wav,17,SOPSAX
2023,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.F4.R.wav,17,SOPSAX
2024,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.F5.L.wav,17,SOPSAX
2025,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.F5.R.wav,17,SOPSAX
2026,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.G4.L.wav,17,SOPSAX
2027,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.G4.R.wav,17,SOPSAX
2028,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.G5.L.wav,17,SOPSAX
2029,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.G5.R.wav,17,SOPSAX
2030,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Gb4.L.wav,17,SOPSAX
2031,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Gb4.R.wav,17,SOPSAX
2032,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Gb5.L.wav,17,SOPSAX
2033,C:\Users\Landon\Documents\audioWAV\SopSax.nonvib.Gb5.R.wav,17,SOPSAX
2034,C:\Users\Landon\Documents\audioWAV\SopSax.vib.A3.L.wav,17,SOPSAX
2035,C:\Users\Landon\Documents\audioWAV\SopSax.vib.A3.R.wav,17,SOPSAX
2036,C:\Users\Landon\Documents\audioWAV\SopSax.vib.A4.L.wav,17,SOPSAX
2037,C:\Users\Landon\Documents\audioWAV\SopSax.vib.A4.R.wav,17,SOPSAX
2038,C:\Users\Landon\Documents\audioWAV\SopSax.vib.A5.L.wav,17,SOPSAX
2039,C:\Users\Landon\Documents\audioWAV\SopSax.vib.A5.R.wav,17,SOPSAX
2040,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Ab3.L.wav,17,SOPSAX
2041,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Ab3.R.wav,17,SOPSAX
2042,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Ab4.L.wav,17,SOPSAX
2043,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Ab4.R.wav,17,SOPSAX
2044,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Ab5.L.wav,17,SOPSAX
2045,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Ab5.R.wav,17,SOPSAX
2046,C:\Users\Landon\Documents\audioWAV\SopSax.vib.B3.L.wav,17,SOPSAX
2047,C:\Users\Landon\Documents\audioWAV\SopSax.vib.B3.R.wav,17,SOPSAX
2048,C:\Users\Landon\Documents\audioWAV\SopSax.vib.B4.L.wav,17,SOPSAX
2049,C:\Users\Landon\Documents\audioWAV\SopSax.vib.B4.R.wav,17,SOPSAX
2050,C:\Users\Landon\Documents\audioWAV\SopSax.vib.B5.L.wav,17,SOPSAX
2051,C:\Users\Landon\Documents\audioWAV\SopSax.vib.B5.R.wav,17,SOPSAX
2052,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Bb3.L.wav,17,SOPSAX
2053,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Bb3.R.wav,17,SOPSAX
2054,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Bb4.L.wav,17,SOPSAX
2055,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Bb4.R.wav,17,SOPSAX
2056,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Bb5.L.wav,17,SOPSAX
2057,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Bb5.R.wav,17,SOPSAX
2058,C:\Users\Landon\Documents\audioWAV\SopSax.vib.C4.L.wav,17,SOPSAX
2059,C:\Users\Landon\Documents\audioWAV\SopSax.vib.C4.R.wav,17,SOPSAX
2060,C:\Users\Landon\Documents\audioWAV\SopSax.vib.C5.L.wav,17,SOPSAX
2061,C:\Users\Landon\Documents\audioWAV\SopSax.vib.C5.R.wav,17,SOPSAX
2062,C:\Users\Landon\Documents\audioWAV\SopSax.vib.C6.L.wav,17,SOPSAX
2063,C:\Users\Landon\Documents\audioWAV\SopSax.vib.C6.R.wav,17,SOPSAX
2064,C:\Users\Landon\Documents\audioWAV\SopSax.vib.D4.L.wav,17,SOPSAX
2065,C:\Users\Landon\Documents\audioWAV\SopSax.vib.D4.R.wav,17,SOPSAX
2066,C:\Users\Landon\Documents\audioWAV\SopSax.vib.D5.L.wav,17,SOPSAX
2067,C:\Users\Landon\Documents\audioWAV\SopSax.vib.D5.R.wav,17,SOPSAX
2068,C:\Users\Landon\Documents\audioWAV\SopSax.vib.D6.L.wav,17,SOPSAX
2069,C:\Users\Landon\Documents\audioWAV\SopSax.vib.D6.R.wav,17,SOPSAX
2070,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Db4.L.wav,17,SOPSAX
2071,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Db4.R.wav,17,SOPSAX
2072,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Db5.L.wav,17,SOPSAX
2073,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Db5.R.wav,17,SOPSAX
2074,C:\Users\Landon\Documents\audioWAV\SopSax.vib.E4.L.wav,17,SOPSAX
2075,C:\Users\Landon\Documents\audioWAV\SopSax.vib.E4.R.wav,17,SOPSAX
2076,C:\Users\Landon\Documents\audioWAV\SopSax.vib.E5.L.wav,17,SOPSAX
2077,C:\Users\Landon\Documents\audioWAV\SopSax.vib.E5.R.wav,17,SOPSAX
2078,C:\Users\Landon\Documents\audioWAV\SopSax.vib.E6.L.wav,17,SOPSAX
2079,C:\Users\Landon\Documents\audioWAV\SopSax.vib.E6.R.wav,17,SOPSAX
2080,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Eb4.L.wav,17,SOPSAX
2081,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Eb4.R.wav,17,SOPSAX
2082,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Eb5.L.wav,17,SOPSAX
2083,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Eb5.R.wav,17,SOPSAX
2084,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Eb6.L.wav,17,SOPSAX
2085,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Eb6.R.wav,17,SOPSAX
2086,C:\Users\Landon\Documents\audioWAV\SopSax.vib.F4.L.wav,17,SOPSAX
2087,C:\Users\Landon\Documents\audioWAV\SopSax.vib.F4.R.wav,17,SOPSAX
2088,C:\Users\Landon\Documents\audioWAV\SopSax.vib.F5.L.wav,17,SOPSAX
2089,C:\Users\Landon\Documents\audioWAV\SopSax.vib.F5.R.wav,17,SOPSAX
2090,C:\Users\Landon\Documents\audioWAV\SopSax.vib.G4.L.wav,17,SOPSAX
2091,C:\Users\Landon\Documents\audioWAV\SopSax.vib.G4.R.wav,17,SOPSAX
2092,C:\Users\Landon\Documents\audioWAV\SopSax.vib.G5.L.wav,17,SOPSAX
2093,C:\Users\Landon\Documents\audioWAV\SopSax.vib.G5.R.wav,17,SOPSAX
2094,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Gb4.L.wav,17,SOPSAX
2095,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Gb4.R.wav,17,SOPSAX
2096,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Gb5.L.wav,17,SOPSAX
2097,C:\Users\Landon\Documents\audioWAV\SopSax.vib.Gb5.R.wav,17,SOPSAX
2098,C:\Users\Landon\Documents\audioWAV\TenorTrombone.A2.L.wav,18,TENORTROMBONE
2099,C:\Users\Landon\Documents\audioWAV\TenorTrombone.A2.R.wav,18,TENORTROMBONE
2100,C:\Users\Landon\Documents\audioWAV\TenorTrombone.A3.L.wav,18,TENORTROMBONE
2101,C:\Users\Landon\Documents\audioWAV\TenorTrombone.A3.R.wav,18,TENORTROMBONE
2102,C:\Users\Landon\Documents\audioWAV\TenorTrombone.A4.L.wav,18,TENORTROMBONE
2103,C:\Users\Landon\Documents\audioWAV\TenorTrombone.A4.R.wav,18,TENORTROMBONE
2104,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Ab2.L.wav,18,TENORTROMBONE
2105,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Ab2.R.wav,18,TENORTROMBONE
2106,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Ab3.L.wav,18,TENORTROMBONE
2107,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Ab3.R.wav,18,TENORTROMBONE
2108,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Ab4.L.wav,18,TENORTROMBONE
2109,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Ab4.R.wav,18,TENORTROMBONE
2110,C:\Users\Landon\Documents\audioWAV\TenorTrombone.B2.L.wav,18,TENORTROMBONE
2111,C:\Users\Landon\Documents\audioWAV\TenorTrombone.B2.R.wav,18,TENORTROMBONE
2112,C:\Users\Landon\Documents\audioWAV\TenorTrombone.B3.L.wav,18,TENORTROMBONE
2113,C:\Users\Landon\Documents\audioWAV\TenorTrombone.B3.R.wav,18,TENORTROMBONE
2114,C:\Users\Landon\Documents\audioWAV\TenorTrombone.B4.L.wav,18,TENORTROMBONE
2115,C:\Users\Landon\Documents\audioWAV\TenorTrombone.B4.R.wav,18,TENORTROMBONE
2116,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Bb2.L.wav,18,TENORTROMBONE
2117,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Bb2.R.wav,18,TENORTROMBONE
2118,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Bb3.L.wav,18,TENORTROMBONE
2119,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Bb3.R.wav,18,TENORTROMBONE
2120,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Bb4.L.wav,18,TENORTROMBONE
2121,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Bb4.R.wav,18,TENORTROMBONE
2122,C:\Users\Landon\Documents\audioWAV\TenorTrombone.C3.L.wav,18,TENORTROMBONE
2123,C:\Users\Landon\Documents\audioWAV\TenorTrombone.C3.R.wav,18,TENORTROMBONE
2124,C:\Users\Landon\Documents\audioWAV\TenorTrombone.C4.L.wav,18,TENORTROMBONE
2125,C:\Users\Landon\Documents\audioWAV\TenorTrombone.C4.R.wav,18,TENORTROMBONE
2126,C:\Users\Landon\Documents\audioWAV\TenorTrombone.C5.L.wav,18,TENORTROMBONE
2127,C:\Users\Landon\Documents\audioWAV\TenorTrombone.C5.R.wav,18,TENORTROMBONE
2128,C:\Users\Landon\Documents\audioWAV\TenorTrombone.D3.L.wav,18,TENORTROMBONE
2129,C:\Users\Landon\Documents\audioWAV\TenorTrombone.D3.R.wav,18,TENORTROMBONE
2130,C:\Users\Landon\Documents\audioWAV\TenorTrombone.D4.L.wav,18,TENORTROMBONE
2131,C:\Users\Landon\Documents\audioWAV\TenorTrombone.D4.R.wav,18,TENORTROMBONE
2132,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Db3.L.wav,18,TENORTROMBONE
2133,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Db3.R.wav,18,TENORTROMBONE
2134,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Db4.L.wav,18,TENORTROMBONE
2135,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Db4.R.wav,18,TENORTROMBONE
2136,C:\Users\Landon\Documents\audioWAV\TenorTrombone.E2.L.wav,18,TENORTROMBONE
2137,C:\Users\Landon\Documents\audioWAV\TenorTrombone.E2.R.wav,18,TENORTROMBONE
2138,C:\Users\Landon\Documents\audioWAV\TenorTrombone.E3.L.wav,18,TENORTROMBONE
2139,C:\Users\Landon\Documents\audioWAV\TenorTrombone.E3.R.wav,18,TENORTROMBONE
2140,C:\Users\Landon\Documents\audioWAV\TenorTrombone.E4.L.wav,18,TENORTROMBONE
2141,C:\Users\Landon\Documents\audioWAV\TenorTrombone.E4.R.wav,18,TENORTROMBONE
2142,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Eb3.L.wav,18,TENORTROMBONE
2143,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Eb3.R.wav,18,TENORTROMBONE
2144,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Eb4.L.wav,18,TENORTROMBONE
2145,C:\Users\Landon\Documents\audioWAV\TenorTrombone.Eb4.R.wav,18,TENORTROMBONE
2146,C:\Users\Landon\Documents\audioWAV\TenorTrombone.F2.L.wav,18,TENORTROMBONE
2147,C:\Users\Landon\Documents\audioWAV\TenorTrombone.F2.R.wav,18,TENORTROMBONE
2148,C:\Users\Landon\Documents\audioWAV\TenorTrombone.F3.L.wav,18,TENORTROMBONE
